service group,staff group,metric,n_months,boxcox_lambda,unique_id,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,total_sum,mean,variance,median,p2point5,p5,p25,p75,p95,p97point5,max,min
Operational Management,Additional Clinical Services,Sickness,179,0.07113351987816953,Operational Management|Additional Clinical Services|Sickness,1,12,0.07298040003143702,0.002053197962038798,5.735775610914104,-5.512028767112546,-0.2338476781884617,0.10816972198899909,0.20832774004867027,9,7,-0.18007451699843013,0.04560711405968832,-0.5606968167479571,0.33842393167593077,-0.6963409971275747,0.5713281144862019,0.03260256902635743,-13.157207628680133,-0.0735039532328499,10.562538321585604,0.9468116724910336,-3.926921946825787,-3.926921946825787,-3.926921946825787,2.900137019425472,4.0521887095589415,4.205751646697568,5.309639587405657,-3.926921946825787
Operational Management,Administrative and Clerical,Hires,64,-3.194138930185001,Operational Management|Administrative and Clerical|Hires,1,12,0.12645897816969331,3.714921910382389e-08,0.01626178595172255,0.005918340066830289,-0.09428204480559768,0.36680142519733977,0.37989772634235397,6,6,-0.050656925978627344,0.09832375286000053,-0.5385440588148487,0.5467244461151589,-0.6797669421390113,0.8268141143224718,-0.11878623246403995,5.410984153261551,0.08454662739471173,0.017238895374136816,0.0,0.0,0.0,0.0,0.27886645328653437,0.29997943335720795,0.30609828047919346,0.3112409418321107,0.0
Operational Management,Administrative and Clerical,Leavers,80,-3.7254768727628744,Operational Management|Administrative and Clerical|Leavers,1,12,0.15584791929938968,1.1501108429400404e-08,0.00975370577852357,0.03957285505826634,-0.15862757129808483,0.27469543905857713,0.4311002232628214,4,3,0.008387704493551305,0.08815303703594139,-0.5513283494874136,0.3663898924871627,-0.7161347886096716,0.6199182977988233,0.04586473951682521,5.101737076861838,0.06377171346077297,0.01237357337098984,0.0,0.0,0.0,0.0,0.0620323514315952,0.2640889549239893,0.26688789885585257,0.26775394323582974,0.0
Operational Management,Administrative and Clerical,Sickness,294,0.056205774150844635,Operational Management|Administrative and Clerical|Sickness,1,12,0.1210456178253575,0.0008686597836553663,2.170430401150924,1.8848515173926013,-0.03503014942258738,0.11220001762598002,0.17932648885365787,3,6,0.04115237591311305,0.04022202828562545,-0.4762936213750207,0.26154615075870197,-0.6801761803868377,0.5587092818477286,0.06012179439755436,4.942171284895739,0.01681010641121,11.829918791017082,0.7495154890661087,-4.05743507594758,-4.05743507594758,-4.05743507594758,3.2278398569183175,4.643523859414659,4.9825784580428065,5.797322092843791,-4.05743507594758
Operational Management,Estates and Ancillary,Sickness,24,-5.200297567691079,Operational Management|Estates and Ancillary|Sickness,1,12,1.0,2.6123399577854353e-29,-1139077748.6802573,3.6954879760742188e-06,0.44166666666666665,0.39741512345679014,1.0,2,1,-0.0452898550724638,0.00331141041797942,-0.5,0.25,-0.39491242702251894,0.15602260293363748,-0.021739130434782622,-111248656818.75052,-4635360700.781272,9.748159770028283e+17,-4836898122.554792,-4836898122.554792,-4836898122.554792,-4836898122.554792,-4836898122.554792,-4836898122.554792,-2781216420.464881,0.009697276006885006,-4836898122.554792
Operational Management,Medical and Dental,Sickness,26,,Operational Management|Medical and Dental|Sickness,1,12,0.0,0.0,0.0,-0.0,,,0.0,1,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operational Management,Nursing and Midwifery Registered,Sickness,215,-0.0036321682184857203,Operational Management|Nursing and Midwifery Registered|Sickness,1,12,0.07814562527379909,0.0012633644946145033,2.636445138029038,4.195201707698106,-0.23910095946836046,0.11447418826863473,0.13522331531073994,8,2,-0.1419856233924347,0.04587102429464143,-0.5908644540655601,0.3790713344742606,-0.7229884751674273,0.6179646439202972,-0.0067773423942866775,-236.58551654556703,-1.1003977513747303,11.285834619423623,0.009950151046509963,-4.643900600969795,-4.643900600969795,-4.643900600969795,2.072848204217545,3.3946800759358786,3.5376145390036493,4.320397844807566,-4.643900600969795
SSL Corporate,Add Prof Scientific and Technic,Sickness,32,-6.033973274144281,SSL Corporate|Add Prof Scientific and Technic|Sickness,1,12,0.41947902802643533,3.3692016025214744e+38,46762930308.013,26512151457.594772,-0.26322667707951264,0.0840448395090301,0.8383221292242988,7,7,-0.03326612903225806,0.0014968538631633735,-0.5,0.25,-0.3961968680089485,0.15699117657362774,-0.012096774193548395,-6007653274599.607,-187739164831.23773,1.1736439213017093e+21,-193795266922.57324,-193795266922.57324,-193795266922.57324,-193795266922.57324,-193795266922.57324,-193795266922.57324,-150191331864.95795,0.1632740228162887,-193795266922.57324
SSL Corporate,Additional Clinical Services,Sickness,72,0.2393670310155105,SSL Corporate|Additional Clinical Services|Sickness,1,12,0.15337959265978596,0.004764229899906078,-2.9382599269014795,1.5165448508070236,-0.2084494407157189,0.166776405053935,0.4410747742895724,9,1,5.006535892803054e-06,0.04364915426730176,-0.44802725868672927,0.2539789878994163,-0.6160879221421316,0.4470969637585431,0.03065743321673691,110.85400661179568,1.5396389807193844,8.333510567243145,1.8947609812754869,-2.790285042724099,-2.790285042724099,-0.32969103438384073,3.947064992003014,5.246198465363833,5.53348644527356,5.949206181078532,-2.790285042724099
SSL Corporate,Administrative and Clerical,Sickness,227,-0.6049063698574644,SSL Corporate|Administrative and Clerical|Sickness,1,12,0.15292780048727328,0.22105968058301972,11.736712695246435,-13.447939708511097,-0.07750578852133697,0.12635768099895334,0.25898421094388857,3,6,0.05562822602752509,0.02700106865698751,-0.45458765520656963,0.2864318648999356,-0.6282163407794313,0.5216652231596764,-0.02810344595009178,-4304.710264836216,-18.96348134289082,123.08478177823153,-25.146221421588923,-25.146221421588923,-25.146221421588923,-25.146221421588923,-25.146221421588923,1.3887546913783577,1.4460899710839572,1.4900529208126805,-25.146221421588923
SSL Corporate,Estates and Ancillary,Hires,195,-1.8760550954261999,SSL Corporate|Estates and Ancillary|Hires,1,12,0.15949872805615528,3.422237044804451e-08,-0.155743854450352,-0.35996822787262656,-0.19796851514915093,0.17693445686036216,0.1838451404905993,9,7,-0.02516889977813995,0.06200081756241145,-0.513030589040512,0.3217524743718178,-0.6535300561128817,0.5048094380676493,0.0691440990795057,29.716936556087582,0.15239454644147477,0.04458624900581629,0.0,0.0,0.0,0.0,0.38782036717518353,0.5070049440691197,0.5222561390022525,0.5271035272045224,0.0
SSL Corporate,Estates and Ancillary,Leavers,191,-2.799203507089906,SSL Corporate|Estates and Ancillary|Leavers,1,12,0.17286108422404822,7.309971211524701e-09,-0.1728698228423219,-0.31906908396567946,-0.11504175075590108,0.12359259166291173,0.15081342185926727,2,9,0.004995884087008971,0.05654626641292988,-0.5488278254719706,0.34548893285204685,-0.6893806206768442,0.5508194927707547,0.018795704121807835,17.68655579554298,0.09259976856305224,0.021433606798056642,0.0,0.0,0.0,0.0,0.30592038375119285,0.3498709217637962,0.35329621503468933,0.35713503292057114,0.0
SSL Corporate,Estates and Ancillary,Sickness,492,-0.004057755314015654,SSL Corporate|Estates and Ancillary|Sickness,1,12,0.11993023639253808,0.0003594989963084782,7.378663979288676,2.4786155177071656,-0.0723938003397534,0.06966433322378271,0.22163124525255917,7,10,0.02969512799779497,0.009384591274087558,-0.48204649286895956,0.24291617130605575,-0.6609131499887619,0.47684842474461425,0.009991993786287028,-326.37240567468046,-0.6633585481192692,13.816826375485626,0.6971467962543764,-4.648467067237848,-4.648467067237848,-4.648467067237848,2.8740370044666648,4.574423336499697,4.892187251666152,5.642053903404711,-4.648467067237848
SSL Corporate,Healthcare Scientists,Sickness,69,-0.6225834857083494,SSL Corporate|Healthcare Scientists|Sickness,1,12,0.13379597915457742,3.099094486988518,3.5452853434021447,-12.266575706970055,-0.2163861070588711,0.10350669981331753,0.2415360524589597,12,10,-0.06390571738105105,0.062413313648944535,-0.577739418727518,0.41083699310368643,-0.7323635935114623,0.6981985115583552,-0.11667809981481896,-1396.8616041802209,-20.244371075075666,137.5535147706884,-26.640597504554837,-26.640597504554837,-26.640597504554837,-26.640597504554837,-26.640597504554837,1.2776332313281187,1.3913249264679033,1.412977424284968,-26.640597504554837
Surgical Services,Add Prof Scientific and Technic,Leavers,39,-56.26510635494355,Surgical Services|Add Prof Scientific and Technic|Leavers,1,12,0.338371854179101,1.7018473522154887e-14,-0.0041267394345541565,0.0014253218815110471,-0.12306918503237103,0.09238883855081477,0.8453009142602409,10,10,-0.026990553306342775,0.008006104745930016,-0.5,0.25,-0.6666666666666669,0.4722222222222225,-0.008097165991902829,0.01777300470546677,0.00045571806937094283,8.099479391295991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000888650235273288,0.01777300470546677,0.0
Surgical Services,Add Prof Scientific and Technic,Sickness,377,-0.18636688265244483,Surgical Services|Add Prof Scientific and Technic|Sickness,1,12,0.11029446437561063,0.0011451152397984297,-4.869513276776709,7.801734962583026,-0.2323889648842721,0.10599533596696102,0.17226573590611238,10,3,-0.10500972495997311,0.03229071303530359,-0.542517515834576,0.3201355941197607,-0.6759951781297907,0.5111306458755096,-0.06078955453377696,-1377.6915732945151,-3.654354305820995,18.993538183528866,-7.292237858681361,-7.292237858681361,-7.292237858681361,-7.292237858681361,1.2824629621074117,2.5071262674513597,2.632748351215693,3.015763987258147,-7.292237858681361
Surgical Services,Additional Clinical Services,Hires,307,-2.831903875963779,Surgical Services|Additional Clinical Services|Hires,1,12,0.1722001553746737,2.9178988966374588e-09,-0.206661935242838,-0.1889567886823296,0.03844945766270987,0.14896990302359311,0.15759223787493126,9,4,0.15445741394467075,0.05807390911122216,-0.45060945303467514,0.22575859759500577,-0.6460286282131278,0.4634628377381379,-0.030209561379011728,29.81745425391335,0.09712525815606955,0.02121078362746419,0.0,0.0,0.0,0.0,0.3035248343071459,0.337388198741214,0.3461539397479982,0.35214106312403265,0.0
Surgical Services,Additional Clinical Services,Leavers,264,-7.7562031948641765,Surgical Services|Additional Clinical Services|Leavers,1,12,0.190411683458254,1.0033438433287043e-10,-0.06705572331234472,-0.013556220417303203,-0.06829112507333976,0.08956811143351101,0.21145993129816398,10,3,0.05944146584473153,0.06012193561594025,-0.4328299484125315,0.2790546825712752,-0.5810972706919201,0.4174298671157731,0.0881110903912038,5.522894849574815,0.02092005624838945,0.002257871694430043,0.0,0.0,0.0,0.0,0.0,0.12833271196171064,0.1289033753730166,0.1289263033038269,0.0
Surgical Services,Additional Clinical Services,Sickness,1412,0.16814447838920019,Surgical Services|Additional Clinical Services|Sickness,1,12,0.11277234811026338,4.96988388508448e-05,7.235489375032687,-1.5725104985785543,-0.13911477341629952,0.06795989643842187,0.1946068104650408,4,3,-0.04826001139585421,0.00501030128062098,-0.5138805416975104,0.26843137047237287,-0.6711459684197557,0.48400835329849606,-0.004600479987885973,2592.4893798718613,1.8360406373030178,12.95502928002232,2.685974225421051,-3.2055126938654905,-3.2055126938654905,-3.2055126938654905,4.965446447646244,6.515053734326895,6.777135597543377,7.869137646324709,-3.2055126938654905
Surgical Services,Administrative and Clerical,Hires,268,-4.4336280003745,Surgical Services|Administrative and Clerical|Hires,1,12,0.1109440746497663,9.4876112261376e-10,-0.10938504891196923,-0.05143793701912253,-0.20664266807694354,0.09563462962360895,0.20066602819641988,1,5,-0.10145304487148853,0.0381496559917623,-0.5251715164728095,0.3282729588624746,-0.6684186529432088,0.545044442150674,-0.07637409851685169,13.301243628440456,0.04963150607627036,0.008394733471397948,0.0,0.0,0.0,0.0,0.0,0.22381964923161643,0.22506593664193292,0.22536933433178472,0.0
Surgical Services,Administrative and Clerical,Leavers,254,-3.782225895549541,Surgical Services|Administrative and Clerical|Leavers,1,12,0.08782800665687573,1.9911994168076215e-09,0.06726428425795028,-0.004317797711755073,0.022096630647519825,0.14156345790720257,0.18802663079931015,2,2,0.1057572447342803,0.049261449993725975,-0.42234306585388065,0.20766931621518386,-0.6429104671941352,0.4834689663022222,-0.039179189662925835,16.75871317377617,0.06597918572352822,0.0122125215287071,0.0,0.0,0.0,0.0,0.24517741790732278,0.2602481635164842,0.2602481635164842,0.26379396625019885,0.0
Surgical Services,Administrative and Clerical,Sickness,1500,-0.08519262253856952,Surgical Services|Administrative and Clerical|Sickness,1,12,0.09120890905379597,3.744640508147295e-05,3.845062766823837,-5.599093408120227,-0.12285362777302358,0.08572150378245745,0.19167963487663575,8,7,-0.03267513246932401,0.01741035130336172,-0.4909899895157955,0.27027248905856055,-0.6524864348815446,0.48024995649776103,-0.02504253096562945,-3003.420767318933,-2.002280511545955,14.439703987085634,-5.639232755309251,-5.639232755309251,-5.639232755309251,-5.639232755309251,1.9067096244527562,3.217018679756123,3.4839875604440254,4.257105818345594,-5.639232755309251
Surgical Services,Allied Health Professionals,Hires,33,-5.312644949658204,Surgical Services|Allied Health Professionals|Hires,1,12,0.7134751890102969,2.4163846530822796e-10,0.14297313411605578,0.09770149345422982,-0.1757513950582284,0.2916001030178129,0.9180675110955109,10,8,0.2198013089645045,0.12316819977402534,-0.27697536480677704,0.16340919316682537,-0.43563822290316795,0.340815658419196,-0.08079439857562895,1.114037276425806,0.033758705346236546,0.005289584767379781,0.0,0.0,0.0,0.0,0.0,0.18768072704220498,0.18778332980526832,0.1881937408575217,0.0
Surgical Services,Allied Health Professionals,Leavers,46,-16.5890577914678,Surgical Services|Allied Health Professionals|Leavers,1,12,0.09850946004005989,7.120735943788476e-11,-0.020432006257546202,0.0022743941759486123,-0.45015162479006104,0.43418002962097124,0.46904601727293216,9,9,-0.09730848861283643,0.1357452558843323,-0.6250000000000001,0.5781250000000002,-0.7692307692307692,0.8964497041420117,-0.07246376811594203,0.24112035026448966,0.00524174674488021,0.0002949080892620951,0.0,0.0,0.0,0.0,0.0,0.060280087566122416,0.060280087566122416,0.060280087566122416,0.0
Surgical Services,Allied Health Professionals,Sickness,462,-0.06013508441368874,Surgical Services|Allied Health Professionals|Sickness,1,12,0.08273752937100476,0.0004599850574034837,4.813290312808919,-6.123293163079248,-0.1091356365314131,0.09405429728667491,0.17952223150670932,9,4,-0.043687500417171496,0.02140552311941269,-0.48382088523303673,0.2646261836808937,-0.6460831486960367,0.46695615280882746,0.028916259041468488,-720.7920595008223,-1.560155972945503,14.689299226831407,-1.0131980050033182,-5.306005085067675,-5.306005085067675,-5.306005085067675,2.3859264423741546,3.5873823355241075,3.757385539958719,4.150478460474151,-5.306005085067675
Surgical Services,Estates and Ancillary,Hires,37,-4.728341075350167,Surgical Services|Estates and Ancillary|Hires,1,12,0.32589020113703304,8.468776550508154e-09,-0.036642538494151736,0.002650875051880986,-0.08288253241875689,0.7701715206868174,0.678531517223191,7,3,0.2577383644812783,0.18213303440857795,-0.19858745556633065,0.32128411114153216,-0.3893718727563304,0.4237714921832611,-0.06666993111816616,1.8392873753501173,0.04971046960405723,0.007902972360120754,0.0,0.0,0.0,0.0,0.0,0.20351221199392383,0.20427995873440413,0.2111896793987268,0.0
Surgical Services,Estates and Ancillary,Leavers,33,-11.87616255028524,Surgical Services|Estates and Ancillary|Leavers,1,12,0.18117958091284914,3.847674069946009e-11,0.008187404309164897,0.01192780944854495,-0.161001048009955,0.49529070967833866,0.8723570441218829,8,2,-0.14211076280041798,0.13621200110498566,-0.625,0.546875,-0.6650392327811682,0.6483708210418139,0.19984326018808773,0.3367195330916154,0.010203622214897436,0.0007784141276036055,0.0,0.0,0.0,0.0,0.0,0.08417988327290385,0.08417988327290385,0.08417988327290385,0.0
Surgical Services,Estates and Ancillary,Sickness,179,0.225041435927816,Surgical Services|Estates and Ancillary|Sickness,1,12,0.15881576389962992,0.0027162483524414767,5.553653942769641,2.0369784153029626,-0.18109578629871986,0.11056823660916862,0.19543605749379578,9,9,-0.03922577779703253,0.05080093667546085,-0.5251408000864726,0.2942269377581973,-0.6709683331418208,0.4965263383042145,0.0472002371082298,447.9485035744334,2.5025056065610807,12.008736359834673,3.1552979593462367,-2.867268896326167,-2.867268896326167,0.009961479746512028,5.110337234084755,7.587971168440137,8.128405068922195,8.786283573535169,-2.867268896326167
Surgical Services,Healthcare Scientists,Sickness,55,-0.028511069469803762,Surgical Services|Healthcare Scientists|Sickness,1,12,0.049829730877530176,0.03209667789958677,1.1180954284672266,-2.8875213555298296,-0.5101799045753465,0.3889256584213552,0.4009667677879277,12,10,-0.4013501350478675,0.2554277711621951,-0.6744513306695538,0.6077653795231972,-0.7625525741565464,0.824903139453987,-0.17698716228683606,-71.42879193496768,-1.2987053079085031,12.75587960036239,-0.07264582149283128,-4.9211733522640415,-4.9211733522640415,-4.9211733522640415,2.3965872339062853,3.2874359463076828,3.7639288539155342,3.8523065873386972,-4.9211733522640415
Surgical Services,Medical and Dental,Hires,248,-1.0683521429770368,Surgical Services|Medical and Dental|Hires,1,12,0.1822696532740472,1.0576619751727775e-07,0.28497482046982026,-0.20941331830744206,-0.12761822319268354,0.10074905645171486,0.22017230271685906,12,3,0.044475438889343605,0.04478661354819361,-0.5520490245145108,0.34350563756917213,-0.7002707120567787,0.5676672284341193,-0.052430622377270863,70.91417315454635,0.28594424659091267,0.11664043102083699,0.0,0.0,0.0,0.0,0.646585286671987,0.8345206320304256,0.863791983787349,0.8957375330474138,0.0
Surgical Services,Medical and Dental,Leavers,234,-1.1725513704691934,Surgical Services|Medical and Dental|Leavers,1,12,0.2973169162716496,7.65469714987129e-08,0.17490527353505064,0.20547031253497894,-0.10116549502332808,0.08060586524455665,0.2609345315246471,12,12,0.14280469682980093,0.12134017923428016,-0.5438231353394983,0.39600780032742,-0.709767840943012,0.7143815019473727,-0.010149642967043505,60.57112074794381,0.25885094336728126,0.10379843823708199,0.0,0.0,0.0,0.0,0.6176510517396467,0.7817386122792471,0.8031764956732576,0.8220727958830965,0.0
Surgical Services,Medical and Dental,Sickness,613,-0.14539765550593683,Surgical Services|Medical and Dental|Sickness,1,12,0.1177055592311963,0.00035729415496824,4.84572100598033,-8.99677623343727,-0.11982075588031602,0.0666123387894472,0.19076355994681682,7,4,-0.008038419372964192,0.0015716484252679326,-0.5015041607702454,0.25590196275117383,-0.6658156595941457,0.4770626456888242,0.022556851887704905,-1784.403077061383,-2.9109348728570685,17.76617897706634,-6.557317326119522,-6.557317326119522,-6.557317326119522,-6.557317326119522,1.7445943901667664,2.8121236193157952,3.0638869564823543,3.432050776709371,-6.557317326119522
Surgical Services,Nursing and Midwifery Registered,Hires,149,-10.228769549331712,Surgical Services|Nursing and Midwifery Registered|Hires,1,12,0.19945367639354972,6.841362047787722e-11,0.012811584418985805,0.05436117897058064,-0.10075029402988989,0.2859049618867942,0.31352286862852186,9,5,-0.011954237333780919,0.10572208044424139,-0.5312355706548759,0.4804867371295075,-0.690768014646293,0.7472360718487349,0.0237447269865309,1.7586768724413595,0.011803200486183621,0.0010207584371987426,0.0,0.0,0.0,0.0,0.0,0.09768199718082547,0.09776218181812565,0.09776218181812565,0.0
Surgical Services,Nursing and Midwifery Registered,Leavers,283,-7.101504106633436,Surgical Services|Nursing and Midwifery Registered|Leavers,1,12,0.1570423703459165,1.3061834728725226e-10,-0.009416551131112713,-0.041874045487790806,-0.053385638519073284,0.10011008032651109,0.18546284683783598,8,12,0.11075132104532531,0.037817598733643536,-0.45846141513818117,0.2936345559229494,-0.6573058798146035,0.5927787795280449,0.016994440282835675,6.860398970083094,0.02424169247379185,0.00281635496569941,0.0,0.0,0.0,0.0,0.0,0.13978986148482025,0.1407576460901923,0.14080777275800108,0.0
Surgical Services,Nursing and Midwifery Registered,Sickness,1629,0.14170191484298245,Surgical Services|Nursing and Midwifery Registered|Sickness,1,12,0.12756023829896257,3.42418937637788e-05,5.00279031384371,-3.9206102562753116,-0.11761221711422894,0.07224507415856839,0.1872946437292854,3,11,-0.010402334629381116,0.008297680242391265,-0.5168302448279108,0.28034711937436624,-0.6721758873738373,0.4948962014832058,0.028169120097560195,2253.261342785629,1.3832175216609142,12.419403179559678,2.242529662409087,-3.3823798234016937,-3.3823798234016937,-3.3823798234016937,4.348841832539044,6.157324801613455,6.6424084802501495,8.39183251656757,-3.3823798234016937
Surgical Services,Students,Hires,60,-10.558097321890536,Surgical Services|Students|Hires,1,12,0.42729616890595934,2.1928085593106395e-10,0.07297334185726213,0.04772835712057074,-0.0775571984990943,0.2078310611584674,0.3989997467818148,4,9,0.20803500093003435,0.09570317893231334,-0.4472195395491333,0.2995883967447035,-0.6154252648874607,0.49865119934699886,-0.08302062363866022,0.6626823988906081,0.011044706648176802,0.0009392592525533786,0.0,0.0,0.0,0.0,0.0,0.09465121327231257,0.09468373859322284,0.0947131662645226,0.0
