unique_id,ds,leavers_count,hires_count,sickness_pct
SSLITServicesS75436_SSLCorporate_AdministrativeandClerical_SSLITandBusinessInfoLevel5,01/11/2024,1,0,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/06/2021,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/03/2022,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/04/2022,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/07/2022,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/08/2022,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/12/2022,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2023,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/05/2023,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/04/2024,0,1,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/12/2024,1,0,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2025,1,0,
SSLLogisticsTeamS75389_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/04/2025,0,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2023,0,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/11/2023,0,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2024,1,0,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/05/2024,1,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/06/2024,0,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2024,0,1,
SSLMaintenanceS75368_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2025,0,1,
SSLMechanicalMaintenanceS75369_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2023,0,1,
SSLMechanicalMaintenanceS75369_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/06/2023,0,1,
SSLMechanicalMaintenanceS75369_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/11/2023,0,1,
SSLMechanicalMaintenanceS75369_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2025,0,1,
SSLMinorNewWorksS75370_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2023,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AddProfScientificandTechnic_SSLFacilitiesHardFMLevel5,01/02/2022,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AddProfScientificandTechnic_SSLFacilitiesHardFMLevel5,01/04/2022,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AdditionalClinicalServices_SSLFacilitiesHardFMLevel5,01/02/2022,0,3,
SSLOutpatientPharmacyS75379_SSLCorporate_AdditionalClinicalServices_SSLFacilitiesHardFMLevel5,01/07/2022,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AdditionalClinicalServices_SSLFacilitiesHardFMLevel5,01/10/2022,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AdditionalClinicalServices_SSLFacilitiesHardFMLevel5,01/11/2022,0,1,
SSLOutpatientPharmacyS75379_SSLCorporate_AdditionalClinicalServices_SSLFacilitiesHardFMLevel5,01/08/2023,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/08/2021,0,3,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/11/2021,0,3,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/05/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/06/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/07/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/08/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/10/2022,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/11/2022,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2023,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2023,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/07/2023,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/09/2023,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/10/2023,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/03/2024,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/05/2024,1,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/07/2024,2,0,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/08/2024,2,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/09/2024,1,0,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/10/2024,0,2,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/12/2024,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2025,1,0,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/03/2025,0,1,
SSLPortersS75390_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/04/2025,1,0,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/05/2021,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/10/2021,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/01/2022,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/07/2022,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/02/2023,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/04/2023,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/07/2023,0,2,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/09/2023,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/10/2023,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/01/2024,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/02/2024,0,2,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/06/2024,1,0,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/09/2024,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/10/2024,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/11/2024,0,1,
SSLProcurement-MaterialsManagementS75473_SSLCorporate_EstatesandAncillary_SSLProcurementLevel5,01/03/2025,1,0,
SSLProcurementDeptS75474_SSLCorporate_AdministrativeandClerical_SSLProcurementLevel5,01/10/2022,0,1,
SSLProcurementDeptS75474_SSLCorporate_AdministrativeandClerical_SSLProcurementLevel5,01/04/2023,0,1,
SSLProcurementDeptS75474_SSLCorporate_AdministrativeandClerical_SSLProcurementLevel5,01/04/2024,1,0,
SSLProcurementDeptS75474_SSLCorporate_AdministrativeandClerical_SSLProcurementLevel5,01/03/2025,0,1,
SSLSHSMaintenanceS75372_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2022,0,1,
SSLSSDMaintenance75374_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2024,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/05/2021,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/06/2021,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/07/2021,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2021,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/09/2021,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2022,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/03/2022,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/06/2022,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/09/2022,0,2,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/10/2022,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/11/2022,0,2,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/12/2022,0,4,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/01/2023,0,2,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/05/2023,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/07/2023,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2024,0,2,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2024,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/05/2024,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/06/2024,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/08/2024,0,1,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/09/2024,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/10/2024,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/01/2025,1,2,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2025,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/03/2025,1,0,
SSLSSDS75826_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2025,1,0,
SSLSomParMentalHealthPropS75373_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/03/2022,0,1,
SSLSomParMentalHealthPropS75373_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/04/2024,1,0,
SSLSomParMentalHealthPropS75373_SSLCorporate_EstatesandAncillary_SSLFacilitiesHardFMLevel5,01/02/2025,0,1,
SSLSwitchboardS75393_SSLCorporate_AdministrativeandClerical_SSLFacilitiesSoftFMLevel5,01/10/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_AdministrativeandClerical_SSLFacilitiesSoftFMLevel5,01/11/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/05/2021,0,2,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/06/2021,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/10/2021,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2022,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/07/2022,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/09/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/10/2023,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/01/2024,0,2,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/05/2024,0,1,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/08/2024,1,0,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/11/2024,2,0,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/02/2025,1,2,
SSLSwitchboardS75393_SSLCorporate_EstatesandAncillary_SSLFacilitiesSoftFMLevel5,01/03/2025,0,3,
Safeguarding00207_CorporateSupportServices_AddProfScientificandTechnic_Safeguarding,01/10/2022,0,1,
Safeguarding00207_CorporateSupportServices_AddProfScientificandTechnic_Safeguarding,01/11/2022,0,1,
Safeguarding00207_CorporateSupportServices_AddProfScientificandTechnic_Safeguarding,01/06/2024,1,0,
Safeguarding00207_CorporateSupportServices_AddProfScientificandTechnic_Safeguarding,01/07/2024,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/08/2022,0,2,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/01/2023,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/03/2023,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/07/2023,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/12/2023,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/01/2024,0,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/08/2024,1,1,
Safeguarding00207_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/02/2025,0,1,
Safeguarding00207_CorporateSupportServices_MedicalandDental_Safeguarding,01/07/2024,1,0,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/07/2021,0,1,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/08/2021,0,2,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/03/2023,0,1,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/12/2023,0,1,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/01/2024,0,1,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/04/2024,2,0,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/10/2024,1,0,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/12/2024,2,0,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/02/2025,1,0,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/03/2025,1,1,
Safeguarding00207_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/04/2025,0,1,
SafeguardingChildrenTeam00212_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/09/2021,0,1,
SafeguardingPHN00219_CorporateSupportServices_AdministrativeandClerical_Safeguarding,01/03/2025,1,0,
SafeguardingPHN00219_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/12/2024,1,0,
SafeguardingPHN00219_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/01/2025,1,0,
SafeguardingPHN00219_CorporateSupportServices_NursingandMidwiferyRegistered_Safeguarding,01/03/2025,1,0,
SchoolImmunisations42080_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/09/2021,0,1,
SchoolImmunisations42080_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/11/2024,0,1,
SchoolImmunisations42080_CYP&FamiliesServices_NursingandMidwiferyRegistered_CommunityPaediatrics,01/09/2021,0,1,
SchoolImmunisations42080_CYP&FamiliesServices_NursingandMidwiferyRegistered_CommunityPaediatrics,01/03/2022,0,1,
SecondmentswithinPCN69003_NeighbourhoodServices_AdministrativeandClerical_ServGrpMngmntNeighbourhoods,01/04/2022,0,1,
SecondmentswithinPCN69003_NeighbourhoodServices_AdministrativeandClerical_ServGrpMngmntNeighbourhoods,01/09/2024,1,0,
SecretarialServsMPH00400_CorporateSupportServices_AdministrativeandClerical_DirectorofCorporateServicesDEPT,01/11/2023,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2022,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2023,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2023,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2024,0,3,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2024,2,0,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2024,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2024,0,1,
SecurityTeam-MPH04251_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/03/2025,1,0,
SeniorTeam05005_CorporateSupportServices_AdministrativeandClerical_Digital,01/08/2023,0,1,
SeniorTeam05005_CorporateSupportServices_AdministrativeandClerical_Digital,01/11/2023,0,1,
SeniorTeamDoP02063_CorporateSupportServices_AdministrativeandClerical_DeputyCPO,01/04/2024,1,0,
SeniorTeamDoP02063_CorporateSupportServices_AdministrativeandClerical_DeputyCPO,01/12/2024,1,0,
ServiceDesign05007_CorporateSupportServices_AdministrativeandClerical_Digital,01/06/2024,0,2,
ServiceDesign05007_CorporateSupportServices_AdministrativeandClerical_Digital,01/10/2024,0,2,
ServiceDesign05007_CorporateSupportServices_AdministrativeandClerical_Digital,01/11/2024,0,2,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/11/2023,0,1,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/02/2024,0,1,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/03/2024,0,2,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/04/2024,1,0,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/06/2024,2,2,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/09/2024,1,0,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/10/2024,1,1,
SheppardMedical20206_MedicalServices_AdditionalClinicalServices_Acute/GeneralMedicineDEPT,01/03/2025,0,3,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/11/2023,0,1,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/02/2024,0,1,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/05/2024,2,0,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/08/2024,1,0,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/12/2024,1,0,
SheppardMedical20206_MedicalServices_NursingandMidwiferyRegistered_Acute/GeneralMedicineDEPT,01/02/2025,1,0,
SheptonMalletAdministration21640_NeighbourhoodServices_AdministrativeandClerical_SheptonMalletCommHospital,01/07/2021,0,1,
SheptonMalletAdministration21640_NeighbourhoodServices_AdministrativeandClerical_SheptonMalletCommHospital,01/07/2022,0,1,
SheptonMalletAdministration21640_NeighbourhoodServices_AdministrativeandClerical_SheptonMalletCommHospital,01/03/2024,0,1,
SheptonMalletAdministration21640_NeighbourhoodServices_AdministrativeandClerical_SheptonMalletCommHospital,01/04/2024,1,0,
SheptonMalletHotelServices21642_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2023,0,1,
SheptonMalletHotelServices21642_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2023,0,1,
SheptonMalletHotelServices21642_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2024,1,0,
SheptonMalletWards21643_NeighbourhoodServices_NursingandMidwiferyRegistered_SheptonMalletCommHospital,01/04/2024,0,1,
Simulation02070_CorporateSupportServices_AddProfScientificandTechnic_Experience&Learning,01/01/2023,0,1,
Simulation02070_CorporateSupportServices_AdditionalClinicalServices_Experience&Learning,01/02/2023,0,1,
SleepNurses76271_MedicalServices_NursingandMidwiferyRegistered_Respiratory,01/06/2023,0,1,
SoftFacilitiesManagement04010_CorporateSupportServices_AdministrativeandClerical_EstatesandFacilities-SFT,01/10/2022,0,1,
SoftFacilitiesManagement04010_CorporateSupportServices_AdministrativeandClerical_EstatesandFacilities-SFT,01/11/2023,0,1,
SoftFacilitiesManagement04010_CorporateSupportServices_AdministrativeandClerical_EstatesandFacilities-SFT,01/08/2024,0,1,
SoftFacilitiesManagement04010_CorporateSupportServices_AdministrativeandClerical_EstatesandFacilities-SFT,01/10/2024,1,0,
SoftFacilitiesManagement04010_CorporateSupportServices_AdministrativeandClerical_EstatesandFacilities-SFT,01/03/2025,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdditionalClinicalServices_SexualHealthServices,01/02/2024,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdditionalClinicalServices_SexualHealthServices,01/06/2024,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdditionalClinicalServices_SexualHealthServices,01/01/2025,1,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdditionalClinicalServices_SexualHealthServices,01/02/2025,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/08/2021,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/07/2022,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/10/2022,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/11/2022,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/10/2023,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/04/2024,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/05/2024,2,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/07/2024,2,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/09/2024,0,2,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/11/2024,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/03/2025,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_AdministrativeandClerical_SexualHealthServices,01/04/2025,0,2,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/06/2022,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/02/2023,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/07/2023,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/06/2024,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/09/2024,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_MedicalandDental_SexualHealthServices,01/01/2025,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_NursingandMidwiferyRegistered_SexualHealthServices,01/12/2021,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_NursingandMidwiferyRegistered_SexualHealthServices,01/01/2022,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_NursingandMidwiferyRegistered_SexualHealthServices,01/09/2023,0,1,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_NursingandMidwiferyRegistered_SexualHealthServices,01/05/2024,1,0,
Somerset-WideIntegratedSexualHealth42060_CYP&FamiliesServices_NursingandMidwiferyRegistered_SexualHealthServices,01/07/2024,1,0,
