unique_id,ds,Naive,Naive/BottomUp,Naive/MinTrace_method-ols,Naive/MinTrace_method-mint_shrink
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-04-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-05-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-06-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-07-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-08-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-09-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-10-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-11-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2024-12-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2025-01-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2025-02-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2025-03-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Hires,2025-04-01,13.0,13.0,12.90707045921848,-98.79236736784033
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-04-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-05-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-06-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-07-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-08-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-09-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-10-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-11-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2024-12-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2025-01-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2025-02-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2025-03-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Leavers,2025-04-01,53.0,53.0,52.90707045921841,-408.1207512611274
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-04-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-05-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-06-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-07-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-08-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-09-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-10-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-11-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2024-12-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2025-01-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2025-02-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2025-03-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Nursing and Midwifery Registered/Sickness,2025-04-01,342.24,342.24,342.14707045921875,450.20062064049165
NHS/Corporate Support Services/Students/Sickness,2024-04-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-05-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-06-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-07-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-08-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-09-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-10-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-11-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2024-12-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2025-01-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2025-02-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2025-03-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Corporate Support Services/Students/Sickness,2025-04-01,0.0,0.0,-0.1858590815629788,1.4186565481508582e-10
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-04-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-05-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-06-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-07-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-08-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-09-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-10-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-11-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2024-12-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2025-01-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2025-02-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2025-03-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic/Sickness,2025-04-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Additional Clinical Services/Hires,2024-04-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-05-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-06-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-07-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-08-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-09-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-10-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-11-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2024-12-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2025-01-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2025-02-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2025-03-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Hires,2025-04-01,18.0,18.0,17.96768912440016,43.297275722975826
NHS/Medical Services/Additional Clinical Services/Leavers,2024-04-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-05-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-06-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-07-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-08-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-09-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-10-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-11-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2024-12-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2025-01-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2025-02-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2025-03-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Leavers,2025-04-01,3.0,3.0,2.9676891244001333,-14.749698523499312
NHS/Medical Services/Additional Clinical Services/Sickness,2024-04-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-05-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-06-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-07-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-08-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-09-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-10-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-11-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2024-12-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2025-01-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2025-02-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2025-03-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Additional Clinical Services/Sickness,2025-04-01,1163.11,1163.11,1163.0776891243997,398.9118252307326
NHS/Medical Services/Administrative and Clerical/Hires,2024-04-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-05-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-06-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-07-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-08-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-09-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-10-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-11-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2024-12-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2025-01-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2025-02-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2025-03-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Hires,2025-04-01,1.0,1.0,0.967689124400124,15.303296518077389
NHS/Medical Services/Administrative and Clerical/Leavers,2024-04-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-05-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-06-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-07-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-08-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-09-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-10-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-11-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2024-12-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2025-01-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2025-02-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2025-03-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Leavers,2025-04-01,2.0,2.0,1.967689124400124,-20.89727985843615
NHS/Medical Services/Administrative and Clerical/Sickness,2024-04-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-05-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-06-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-07-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-08-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-09-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-10-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-11-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2024-12-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2025-01-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2025-02-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2025-03-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Administrative and Clerical/Sickness,2025-04-01,381.2,381.2,381.16768912440034,524.3151664898918
NHS/Medical Services/Allied Health Professionals/Sickness,2024-04-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-05-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-06-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-07-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-08-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-09-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-10-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-11-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2024-12-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2025-01-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2025-02-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2025-03-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals/Sickness,2025-04-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Estates and Ancillary/Sickness,2024-04-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-05-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-06-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-07-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-08-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-09-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-10-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-11-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2024-12-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2025-01-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2025-02-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2025-03-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary/Sickness,2025-04-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Healthcare Scientists/Sickness,2024-04-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-05-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-06-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-07-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-08-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-09-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-10-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-11-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2024-12-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2025-01-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2025-02-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2025-03-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists/Sickness,2025-04-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Medical and Dental/Hires,2024-04-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-05-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-06-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-07-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-08-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-09-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-10-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-11-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2024-12-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2025-01-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2025-02-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2025-03-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Hires,2025-04-01,8.0,8.0,7.967689124400304,-31.06367632151913
NHS/Medical Services/Medical and Dental/Leavers,2024-04-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-05-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-06-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-07-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-08-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-09-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-10-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-11-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2024-12-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2025-01-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2025-02-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2025-03-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Leavers,2025-04-01,1.0,1.0,0.9676891244003041,25.903673748357697
NHS/Medical Services/Medical and Dental/Sickness,2024-04-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-05-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-06-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-07-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-08-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-09-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-10-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-11-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2024-12-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2025-01-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2025-02-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2025-03-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Medical and Dental/Sickness,2025-04-01,298.81,298.81,298.7776891244004,520.3090796928209
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-04-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-05-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-06-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-07-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-08-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-09-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-10-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-11-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2024-12-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2025-01-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2025-02-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2025-03-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Hires,2025-04-01,6.0,6.0,5.967689124400032,-14.626420706586115
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-04-01,11.0,11.0,10.967689124400032,-57.74355148260498
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-05-01,11.0,11.0,10.967689124400032,-57.74355148260498
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-06-01,11.0,11.0,10.967689124400032,-57.74355148260498
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-07-01,11.0,11.0,10.967689124400032,-57.74355148260498
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-08-01,11.0,11.0,10.967689124400032,-57.74355148260498
NHS/Medical Services/Nursing and Midwifery Registered/Leavers,2024-09-01,11.0,11.0,10.967689124400032,-57.74355148260498
